commune,code_departement,dmaj,insee,region,departement,commune_1,appellation_courante,adresse_1,siecle,date_de_protection,precision_sur_la_protection,auteur,statut,description,historique,affectataire,adresse,ancienne_region,reference,contact,longitude,latitude,coordonnees,x_commune_code,x_commune_name,x_epci_code,x_epci_name,x_arrondissement_code,x_arrondissement_name,x_departement_code,x_departement_name,x_region_code,x_region_name
Saint-Jean-Saint-Maurice-sur-Loire,42,2021-02-02,42239,Auvergne-Rhône-Alpes,Loire,Saint-Jean-Saint-Maurice-sur-Loire,Manoir de la Mure,,3e quart 16e siècle,1977/05/17 : inscrit MH partiellement,Façades Nord et Est et toitures correspondantes ; tourelle du grand escalier ; petit escalier à vis ; cheminée de la salle Sud-Ouest au premier étage (cad. 1 1940) : inscription par arrêté du 17 mai 1977,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117629,mediatheque.patrimoine@culture.gouv.fr,4.0114481034285,45.964191408486,"45.964191408486,4.0114481034285",42239,Saint-Jean-Saint-Maurice-sur-Loire,200035731,CA du Roannais,422,Roanne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Jean-Soleymieux,42,2020-11-17,42240,Auvergne-Rhône-Alpes,Loire,Saint-Jean-Soleymieux,Eglise,,11e siècle;15e siècle,1930/05/01 : inscrit MH partiellement ; 1952/12/22 : classé MH,Porche : inscription par arrêté du 1er mai 1930 ; Crypte : classement par arrêté du 22 décembre 1952,,propriété de la commune,,Porche : 15e siècle,,,Anciennement région de : Rhône-Alpes,PA00117630,mediatheque.patrimoine@culture.gouv.fr,,,,42240,Saint-Jean-Soleymieux,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Julien-la-Vêtre,42,2021-02-02,42245,Auvergne-Rhône-Alpes,Loire,Saint-Julien-la-Vêtre,Château de Villechaize,,1er quart 20e siècle,2007/09/05 : inscrit MH,"Les façades et toitures du château, celles de son orangerie, de sa chapelle et de ses communs, les intérieurs des premier et deuxième niveaux du château ainsi que le parc avec sa clôture (cad. C 760 à 765, 767 à 774, 1274) : inscription par arrêté du 5 septembre 2007",Luizet Gabriel (architecte paysagiste),propriété privée,,"Le domaine se compose d'un bâtiment principal avec les communs à l'arrière, séparés par une cour. L'ensemble est clos de murs. L'avant-corps central est surmonté d'un fronton décoré de lions encadrant un blason. Certains communs sont plus anciens que le château qui date du 18e siècle. Sur l'arrière d'un commun se trouve un vestige de l'ancien château, une tour arasée. Les pièces possèdent toutes cheminée, boiseries, soieries, tapisseries, plafonds peints et parquets, chacune étant différente dans le traitement du décor. Le premier étage contient les chambres. Au premier niveau, chapelle avec décor peint et un vitrail de Georges Nicolas Dufetre. Les décors datent du 19e siècle. La composition actuelle du parc a été établie selon un plan de Gabriel Luizet, de 1916. C'est un jardin régulier qui se compose d'une succession de trois terrasses maçonnées. Un mur de soutènement contre lequel s'appuie une chapelle en ruine, sépare la dernière terrasse des prairies du domaine. La statuaire du jardin est riche.",,,Anciennement région de : Rhône-Alpes,PA42000034,mediatheque.patrimoine@culture.gouv.fr,3.82025375255645,45.8263729214012,"45.8263729214012,3.82025375255645",42245,Vêtre-sur-Anzon,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Julien-la-Vêtre,42,2021-02-02,42245,Auvergne-Rhône-Alpes,Loire,Saint-Julien-la-Vêtre,Château de la Merlée,,13e siècle;15e siècle;16e siècle,1973/03/01 : inscrit MH partiellement,Façades et toitures ; salle des Gardes au rez-de-chaussée avec sa cheminée ; cheminées de la pièce de la tour Sud-Est et de la cuisine au rez-de-chaussée et de la chambre au premier étage au-dessus de la salle des Gardes (cad. C 313) : inscription par arrêté du 1er mars 1973,,propriété privée,,,,,Anciennement région de : Rhône-Alpes,PA00117631,mediatheque.patrimoine@culture.gouv.fr,3.78658297723325,45.8129069463112,"45.8129069463112,3.78658297723325",42245,Vêtre-sur-Anzon,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Just-en-Bas,42,2020-11-17,42247,Auvergne-Rhône-Alpes,Loire,Saint-Just-en-Bas,Eglise,,4e quart 15e siècle,1933/05/08 : inscrit MH partiellement,Inscription au-dessus de la porte Sud : inscription par arrêté du 8 mai 1933,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117633,mediatheque.patrimoine@culture.gouv.fr,,,,42247,Saint-Just-en-Bas,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Just-en-Bas,42,2021-02-02,42247,Auvergne-Rhône-Alpes,Loire,Saint-Just-en-Bas,Croix,,1er quart 17e siècle,1926/01/07 : inscrit MH,Croix datée de 1611 située devant l'église : inscription par arrêté du 7 janvier 1926,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117632,mediatheque.patrimoine@culture.gouv.fr,3.88054759400534,45.7306302356995,"45.7306302356995,3.88054759400534",42247,Saint-Just-en-Bas,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Just-en-Chevalet,42,2021-02-02,42248,Auvergne-Rhône-Alpes,Loire,Saint-Just-en-Chevalet,Fontaine de la Conche,place de la Conche,1er quart 16e siècle,1982/12/06 : classé MH,Fontaine de la Conche avec ses deux abreuvoirs (cad. NON CADASTRE ; DOMAINE PUBLIC) : classement par arrêté du 6 décembre 1982,,propriété de la commune,,,,Conche (place de la),Anciennement région de : Rhône-Alpes,PA00117636,mediatheque.patrimoine@culture.gouv.fr,3.8441609455557,45.9172872038104,"45.9172872038104,3.8441609455557",42248,Saint-Just-en-Chevalet,244200820,CC du Pays dUrfé,422,Roanne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Just-en-Chevalet,42,2021-02-02,42248,Auvergne-Rhône-Alpes,Loire,Saint-Just-en-Chevalet,Chapelle Notre-Dame du château,,15e siècle;16e siècle,1982/03/08 : inscrit MH,Chapelle Notre-Dame du château (cad. AB 233) : inscription par arrêté du 8 mars 1982,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117634,mediatheque.patrimoine@culture.gouv.fr,3.84290990026108,45.9171687910073,"45.9171687910073,3.84290990026108",42248,Saint-Just-en-Chevalet,244200820,CC du Pays dUrfé,422,Roanne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Just-en-Chevalet,42,2021-02-02,42248,Auvergne-Rhône-Alpes,Loire,Saint-Just-en-Chevalet,Château de Contenson,,4e quart 19e siècle,1975/10/29 : inscrit MH partiellement,Façades et toitures (cad. B 152) : inscription par arrêté du 29 octobre 1975,GUINOT (maître de l'oeuvre),propriété privée,,,,,Anciennement région de : Rhône-Alpes,PA00117635,mediatheque.patrimoine@culture.gouv.fr,3.84983908255747,45.898637218198,"45.898637218198,3.84983908255747",42248,Saint-Just-en-Chevalet,244200820,CC du Pays dUrfé,422,Roanne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Laurent-Rochefort,42,2021-02-02,42252,Auvergne-Rhône-Alpes,Loire,Saint-Laurent-Rochefort,Eglise,,2e moitié 15e siècle,1972/06/28 : inscrit MH,Eglise (cad. C 115) : inscription par arrêté du 28 juin 1972,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117642,mediatheque.patrimoine@culture.gouv.fr,3.92378215252357,45.7735996718515,"45.7735996718515,3.92378215252357",42252,Saint-Laurent-Rochefort,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Laurent-Rochefort,42,2021-02-02,42252,Auvergne-Rhône-Alpes,Loire,Saint-Laurent-Rochefort,Croix,,16e siècle,1926/01/07 : inscrit MH,Croix du 16e siècle située au Sud de l'église : inscription par arrêté du 7 janvier 1926,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117641,mediatheque.patrimoine@culture.gouv.fr,3.92384492825599,45.7734611891405,"45.7734611891405,3.92384492825599",42252,Saint-Laurent-Rochefort,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Marcel-de-Félines,42,2021-06-16,42254,Auvergne-Rhône-Alpes,Loire,Saint-Marcel-de-Félines,Château,,4e quart 16e siècle;17e siècle,1961/10/17 : classé MH ; 1990/01/16 : inscrit MH partiellement,"Château, y compris les décors intérieurs (cad. AB 1, 11, 12, 13) : classement par arrêté du 17 octobre 1961 ; Communs est et ouest (y compris la galerie forézienne) ; deux pavillons d'angle ; parc (cad. AB 1 à 4, 7, 11) : inscription par arrêté du 16 janvier 1990",,propriété privée,,"A l'origine, maison forte dont on constate l'existence dès le 11e siècle. Restauration du château médiéval ravagé par les Anglais de 1582 à 1587, travaux achevés en 1604 (date sur la tour sud-est). Décoration intérieure à partir de 1661, ainsi que le parc à la française (fermé par un portail en ferronnerie du 18e siècle) et les communs.",,,Anciennement région de : Rhône-Alpes,PA00117643,mediatheque.patrimoine@culture.gouv.fr,,,,42254,Saint-Marcel-de-Félines,200065894,CC de Forez-Est,422,Roanne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Marcellin-en-Forez,42,2021-02-02,42256,Auvergne-Rhône-Alpes,Loire,Saint-Marcellin-en-Forez,Pont du Diable à Vérine,,12e siècle;14e siècle,1921/03/16 : classé MH,Pont du Diable à Vérine : classement par arrêté du 16 mars 1921,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117648,mediatheque.patrimoine@culture.gouv.fr,4.13749971992872,45.4911613978584,"45.4911613978584,4.13749971992872",42256,Saint-Marcellin-en-Forez,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Marcellin-en-Forez,42,2021-02-02,42256,Auvergne-Rhône-Alpes,Loire,Saint-Marcellin-en-Forez,Chapelle Saint-Catherine (ancienne),,13e siècle,1978/07/12 : inscrit MH,Chapelle Saint-Catherine (ancienne) (cad. B 59) : inscription par arrêté du 12 juillet 1978,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117644,mediatheque.patrimoine@culture.gouv.fr,4.16667264992045,45.4963217356946,"45.4963217356946,4.16667264992045",42256,Saint-Marcellin-en-Forez,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Marcellin-en-Forez,42,2021-02-02,42256,Auvergne-Rhône-Alpes,Loire,Saint-Marcellin-en-Forez,Maison,rue de la Gare,16e siècle,1931/04/16 : inscrit MH partiellement,Façade sur rue : inscription par arrêté du 16 avril 1931,,propriété privée,,,,Gare (rue de la),Anciennement région de : Rhône-Alpes,PA00117646,mediatheque.patrimoine@culture.gouv.fr,4.16694048443104,45.4972250616095,"45.4972250616095,4.16694048443104",42256,Saint-Marcellin-en-Forez,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Marcellin-en-Forez,42,2021-02-02,42256,Auvergne-Rhône-Alpes,Loire,Saint-Marcellin-en-Forez,Eglise,,13e siècle;14e siècle,1939/01/16 : inscrit MH partiellement,"Nef, pignon de façade, tour du clocher sous le clocher : inscription par arrêté du 16 janvier 1939",,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117645,mediatheque.patrimoine@culture.gouv.fr,4.16781428969675,45.4977420686957,"45.4977420686957,4.16781428969675",42256,Saint-Marcellin-en-Forez,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Marcellin-en-Forez,42,2021-02-02,42256,Auvergne-Rhône-Alpes,Loire,Saint-Marcellin-en-Forez,"Manoir du Colombier, puis magasin d'antiquités",,2e quart 17e siècle;18e siècle,1983/12/09 : inscrit MH partiellement,"Façades et toitures sur rue et sur cour y compris le mur d'enceinte et la porte fortifiée avec sa bretèche au rez-de-chaussée ; la grande cuisine avec sa cheminée et salle dite des Boiseries avec son décor au premier étage ; la chambre à alcôve avec son décor (cad. B 420, 421, 1624, 1625, 1628) : inscription par arrêté du 9 décembre 1983",,propriété privée,,,,,Anciennement région de : Rhône-Alpes,PA00117647,mediatheque.patrimoine@culture.gouv.fr,4.16793932044448,45.4984561061565,"45.4984561061565,4.16793932044448",42256,Saint-Marcellin-en-Forez,200065886,CA Loire Forez Agglomération (LFA),421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Martin-d'Estréaux,42,2020-11-17,42257,Auvergne-Rhône-Alpes,Loire,Saint-Martin-d'Estréaux,Château de Chateaumorand,,1er quart 15e siècle;16e siècle;18e siècle,1981/12/18 : classé MH ; 1990/12/20 : inscrit MH partiellement,Château (cad. B 232) : classement par arrêté du 18 décembre 1981 ; Communs (cad. B 231) : inscription par arrêté du 20 décembre 1990,,propriété privée,,"Communs : 1er quart 15e siècle, 16e siècle ; Château : 1ère moitié 16e siècle, 18e siècle",,,Anciennement région de : Rhône-Alpes,PA00117649,mediatheque.patrimoine@culture.gouv.fr,,,,42257,Saint-Martin-d'Estréaux,200035731,CA du Roannais,422,Roanne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Martin-d'Estréaux,42,2021-02-02,42257,Auvergne-Rhône-Alpes,Loire,Saint-Martin-d'Estréaux,Monument aux morts,place de l'Eglise,1er quart 20e siècle,1989/02/21 : inscrit MH,Monument aux Morts (cad. non cadastré) : inscription par arrêté du 21 février 1989,PICAUD Jean-Baptiste (sculpteur),propriété de la commune,,"Monument aux morts réalisé en 1922 avec des sculptures de Jean-Baptiste Picaud, sculpteur d'origine roannaise. Le monument présente deux particularités : y figurent des photographies sur émail des disparus, ainsi qu'un long texte pacifiste, gravé en 1928 à l'initiative du maire Pierre Monot. Ce texte stigmatise la guerre et ses horreurs : ""Maudite soit la guerre et ses auteurs"". Longtemps mal accepté par la population, le monument n'a été inauguré qu'en 1947.",,Eglise (place de l'),Anciennement région de : Rhône-Alpes,PA00117650,mediatheque.patrimoine@culture.gouv.fr,3.79934671737658,46.2052214601048,"46.2052214601048,3.79934671737658",42257,Saint-Martin-d'Estréaux,200035731,CA du Roannais,422,Roanne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Médard-en-Forez,42,2021-02-02,42264,Auvergne-Rhône-Alpes,Loire,Saint-Médard-en-Forez,Eglise,,12e siècle;15e siècle;16e siècle,1978/09/07 : inscrit MH,Eglise (cad. B 868) : inscription par arrêté du 7 septembre 1978,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117651,mediatheque.patrimoine@culture.gouv.fr,4.36146410366961,45.597287350391,"45.597287350391,4.36146410366961",42264,Saint-Médard-en-Forez,200065894,CC de Forez-Est,421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Nizier-de-Fornas,42,2021-05-27,42266,Auvergne-Rhône-Alpes,Loire,Saint-Nizier-de-Fornas,Maison-forte Brassolard,,XIVe siècle,2021/01/25 : inscrit MH,"La maison-forte Brassolard en totalité ainsi que les parcelles sur lesquelles elle se trouve, le tout situé au lieu-dit Brassolard, sur les parcelles n°669 à 671, figurant au cadastre section C : inscription par arrêté du 25 janvier 2021",,propriété privée,"La maison forte est composée de deux granges-étables dans la partie nord. La plus grande est réputée être l'une des plus grandes du département d'une surface de 22 m X 16 m. Cette dernière jouxte le bâtiment du logis formant un L et flanqué d'une tour. Le logis est prolongé au sud par d'anciens bâtiments de communs et un pigeonnier, avec la grande grange ils donnent sur une petite cour équipée d'un grand auvent.","La ferme de Brassolard a hérité son nom du premier propriétaire connu, un certain Jean de Brassolard mentionné dans un acte de 1375 qui avait peut-être obtenu un titre de noblesse. Elle se compose d'une très vaste grange sous laquelle se trouvent deux étables, cette grange borde une cour au sud, cour entourée de communs dont un pigeonnier au rez-de-chaussée duquel la tradition place une chapelle. Le logis dans la partie sud-ouest s'établissait sur un plan rectangulaire sur deux niveaux plus des combles, chaque étage formé par deux grandes pièces. A noter la présence d'un manteau de cheminée de plus de 4 m et d'un curieux escalier engainé. Un vaste commun au nord-ouest fermait la composition probablement avec un mur ou un auvent.
En 1394, Laurent Chappuis est propriétaire et cette famille restera en place jusqu'en 1638. La dernière héritière, Marguerite Chappuis épouse Pierre de Gayardon. En 1742, c'est Jean Baleyguier, nouveau propriétaire acquéreur cette fois qui effectue des modifications et percements de baies. En 1842, par mariage, Brassolard passe aux Audry. Seul son premier propriétaire semble avoir obtenu un anoblissement permettant le qualificatif de maison forte.",,,,PA42000054,mediatheque.patrimoine@culture.gouv.fr,4.059153061099202,45.418251175216334,"45.418251175216334,4.059153061099202",42266,Saint-Nizier-de-Fornas,244200770,CU Saint-Etienne Métropole,421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Nizier-de-Fornas,42,2021-02-02,42266,Auvergne-Rhône-Alpes,Loire,Saint-Nizier-de-Fornas,Croix,,1ère moitié 16e siècle,1949/12/29 : inscrit MH,Croix du 16e siècle : inscription par arrêté du 29 décembre 1949,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117652,mediatheque.patrimoine@culture.gouv.fr,4.07195899284796,45.4069303722442,"45.4069303722442,4.07195899284796",42266,Saint-Nizier-de-Fornas,244200770,CU Saint-Etienne Métropole,421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Nizier-de-Fornas,42,2021-02-02,42266,Auvergne-Rhône-Alpes,Loire,Saint-Nizier-de-Fornas,Eglise,,12e siècle;15e siècle;16e siècle;17e siècle,1925/12/04 : inscrit MH,Eglise : inscription par arrêté du 4 décembre 1925,,propriété de la commune,,,,,Anciennement région de : Rhône-Alpes,PA00117653,mediatheque.patrimoine@culture.gouv.fr,4.08182159420921,45.4040303375028,"45.4040303375028,4.08182159420921",42266,Saint-Nizier-de-Fornas,244200770,CU Saint-Etienne Métropole,421,Montbrison,42,Loire,84,Auvergne-Rhône-Alpes
